2018-01-18 11:04:49,986 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57482)
2018-01-18 11:04:49,986 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:49,986 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57482]
2018-01-18 11:04:49,986 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57480]
2018-01-18 11:04:49,986 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x19 0x11
2018-01-18 11:04:49,986 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x19 0x11
2018-01-18 11:04:49,987 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:49,987 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c19110950796d6f64627573ff
2018-01-18 11:04:49,987 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:49,987 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57484)
2018-01-18 11:04:49,987 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:49,987 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57484]
2018-01-18 11:04:49,987 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57482]
2018-01-18 11:04:49,988 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x19 0x2b 0xe 0x1 0x0
2018-01-18 11:04:49,988 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x19 0x2b 0xe 0x1 0x0
2018-01-18 11:04:49,988 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:49,988 machinedetest  pymodbus.server.sync DEBUG send: 000000000025192b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:49,988 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:49,989 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57486)
2018-01-18 11:04:49,989 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:49,990 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57484]
2018-01-18 11:04:49,990 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57486]
2018-01-18 11:04:49,991 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x1a 0x11
2018-01-18 11:04:49,992 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x1a 0x11
2018-01-18 11:04:49,992 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:49,992 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c1a110950796d6f64627573ff
2018-01-18 11:04:49,992 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:49,992 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57488)
2018-01-18 11:04:49,992 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:49,993 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57486]
2018-01-18 11:04:49,993 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57488]
2018-01-18 11:04:49,993 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x1a 0x2b 0xe 0x1 0x0
2018-01-18 11:04:49,993 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x1a 0x2b 0xe 0x1 0x0
2018-01-18 11:04:49,993 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:49,993 machinedetest  pymodbus.server.sync DEBUG send: 0000000000251a2b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:49,994 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:49,994 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57490)
2018-01-18 11:04:49,994 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:49,994 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57488]
2018-01-18 11:04:49,994 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57490]
2018-01-18 11:04:49,994 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x1b 0x11
2018-01-18 11:04:49,995 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x1b 0x11
2018-01-18 11:04:49,995 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:49,995 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c1b110950796d6f64627573ff
2018-01-18 11:04:49,995 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:49,995 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57492)
2018-01-18 11:04:49,995 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:49,996 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57490]
2018-01-18 11:04:49,995 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57492]
2018-01-18 11:04:49,996 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x1b 0x2b 0xe 0x1 0x0
2018-01-18 11:04:49,996 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x1b 0x2b 0xe 0x1 0x0
2018-01-18 11:04:49,996 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:49,996 machinedetest  pymodbus.server.sync DEBUG send: 0000000000251b2b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:49,996 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:49,996 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57494)
2018-01-18 11:04:49,997 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:49,997 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57492]
2018-01-18 11:04:49,997 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57494]
2018-01-18 11:04:49,997 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x1c 0x11
2018-01-18 11:04:49,997 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x1c 0x11
2018-01-18 11:04:49,997 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:49,998 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c1c110950796d6f64627573ff
2018-01-18 11:04:49,998 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:49,998 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57496)
2018-01-18 11:04:49,998 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:49,998 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57494]
2018-01-18 11:04:49,998 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57496]
2018-01-18 11:04:49,999 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x1c 0x2b 0xe 0x1 0x0
2018-01-18 11:04:49,999 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x1c 0x2b 0xe 0x1 0x0
2018-01-18 11:04:49,999 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:49,999 machinedetest  pymodbus.server.sync DEBUG send: 0000000000251c2b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:49,999 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:49,999 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57498)
2018-01-18 11:04:49,999 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,000 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57498]
2018-01-18 11:04:50,000 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57496]
2018-01-18 11:04:50,000 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x1d 0x11
2018-01-18 11:04:50,000 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x1d 0x11
2018-01-18 11:04:50,000 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,000 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c1d110950796d6f64627573ff
2018-01-18 11:04:50,001 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,001 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57500)
2018-01-18 11:04:50,001 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,001 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57500]
2018-01-18 11:04:50,001 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57498]
2018-01-18 11:04:50,001 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x1d 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,001 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x1d 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,002 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,002 machinedetest  pymodbus.server.sync DEBUG send: 0000000000251d2b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,002 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,002 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57502)
2018-01-18 11:04:50,002 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,002 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57500]
2018-01-18 11:04:50,002 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57502]
2018-01-18 11:04:50,003 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x1e 0x11
2018-01-18 11:04:50,003 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x1e 0x11
2018-01-18 11:04:50,003 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,003 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c1e110950796d6f64627573ff
2018-01-18 11:04:50,003 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,003 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57504)
2018-01-18 11:04:50,003 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,004 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57504]
2018-01-18 11:04:50,004 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57502]
2018-01-18 11:04:50,004 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x1e 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,004 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x1e 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,004 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,005 machinedetest  pymodbus.server.sync DEBUG send: 0000000000251e2b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,005 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,005 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57506)
2018-01-18 11:04:50,005 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,005 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57504]
2018-01-18 11:04:50,005 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57506]
2018-01-18 11:04:50,006 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x1f 0x11
2018-01-18 11:04:50,006 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x1f 0x11
2018-01-18 11:04:50,006 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,006 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c1f110950796d6f64627573ff
2018-01-18 11:04:50,006 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,006 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57508)
2018-01-18 11:04:50,006 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,007 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57508]
2018-01-18 11:04:50,007 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57506]
2018-01-18 11:04:50,007 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x1f 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,007 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x1f 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,007 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,007 machinedetest  pymodbus.server.sync DEBUG send: 0000000000251f2b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,008 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,008 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57510)
2018-01-18 11:04:50,008 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,008 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57508]
2018-01-18 11:04:50,008 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57510]
2018-01-18 11:04:50,009 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x20 0x11
2018-01-18 11:04:50,009 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x20 0x11
2018-01-18 11:04:50,009 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,009 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c20110950796d6f64627573ff
2018-01-18 11:04:50,009 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,009 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57512)
2018-01-18 11:04:50,009 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,010 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57512]
2018-01-18 11:04:50,010 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57510]
2018-01-18 11:04:50,010 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x20 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,010 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x20 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,010 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,010 machinedetest  pymodbus.server.sync DEBUG send: 000000000025202b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,011 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,011 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57514)
2018-01-18 11:04:50,011 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,011 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57514]
2018-01-18 11:04:50,011 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57512]
2018-01-18 11:04:50,011 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x21 0x11
2018-01-18 11:04:50,012 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x21 0x11
2018-01-18 11:04:50,012 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,012 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c21110950796d6f64627573ff
2018-01-18 11:04:50,012 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,012 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57516)
2018-01-18 11:04:50,012 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,013 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57514]
2018-01-18 11:04:50,013 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57516]
2018-01-18 11:04:50,013 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x21 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,013 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x21 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,013 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,013 machinedetest  pymodbus.server.sync DEBUG send: 000000000025212b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,013 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,013 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57518)
2018-01-18 11:04:50,014 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,014 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57518]
2018-01-18 11:04:50,014 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57516]
2018-01-18 11:04:50,014 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x22 0x11
2018-01-18 11:04:50,014 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x22 0x11
2018-01-18 11:04:50,014 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,015 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c22110950796d6f64627573ff
2018-01-18 11:04:50,015 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,015 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57520)
2018-01-18 11:04:50,015 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,015 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57520]
2018-01-18 11:04:50,015 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57518]
2018-01-18 11:04:50,016 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x22 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,016 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x22 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,016 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,016 machinedetest  pymodbus.server.sync DEBUG send: 000000000025222b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,016 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,016 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57522)
2018-01-18 11:04:50,016 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,017 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57520]
2018-01-18 11:04:50,017 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57522]
2018-01-18 11:04:50,017 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x23 0x11
2018-01-18 11:04:50,017 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x23 0x11
2018-01-18 11:04:50,017 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,017 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c23110950796d6f64627573ff
2018-01-18 11:04:50,018 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,018 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57524)
2018-01-18 11:04:50,018 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,018 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57522]
2018-01-18 11:04:50,018 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57524]
2018-01-18 11:04:50,018 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x23 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,018 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x23 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,018 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,019 machinedetest  pymodbus.server.sync DEBUG send: 000000000025232b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,019 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,019 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57526)
2018-01-18 11:04:50,019 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,019 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57524]
2018-01-18 11:04:50,020 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57526]
2018-01-18 11:04:50,020 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x24 0x11
2018-01-18 11:04:50,020 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x24 0x11
2018-01-18 11:04:50,020 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,020 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c24110950796d6f64627573ff
2018-01-18 11:04:50,020 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,020 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,020 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57528)
2018-01-18 11:04:50,020 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57526]
2018-01-18 11:04:50,021 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57528]
2018-01-18 11:04:50,021 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x24 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,021 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x24 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,021 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,021 machinedetest  pymodbus.server.sync DEBUG send: 000000000025242b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,021 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,022 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57530)
2018-01-18 11:04:50,022 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,022 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57528]
2018-01-18 11:04:50,022 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57530]
2018-01-18 11:04:50,022 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x25 0x11
2018-01-18 11:04:50,022 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x25 0x11
2018-01-18 11:04:50,022 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,023 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c25110950796d6f64627573ff
2018-01-18 11:04:50,023 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,023 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57532)
2018-01-18 11:04:50,023 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,023 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57530]
2018-01-18 11:04:50,023 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57532]
2018-01-18 11:04:50,024 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x25 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,024 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x25 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,024 machinedetest  pymodbus.factory DEBUG Factory Request[43]
2018-01-18 11:04:50,024 machinedetest  pymodbus.server.sync DEBUG send: 000000000025252b0e018300000300125363686e656964657220456c656374726963010253480203312e30
2018-01-18 11:04:50,024 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,024 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57534)
2018-01-18 11:04:50,024 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,025 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57534]
2018-01-18 11:04:50,025 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57532]
2018-01-18 11:04:50,025 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x26 0x11
2018-01-18 11:04:50,025 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x2 0x26 0x11
2018-01-18 11:04:50,025 machinedetest  pymodbus.factory DEBUG Factory Request[17]
2018-01-18 11:04:50,025 machinedetest  pymodbus.server.sync DEBUG send: 00000000000c26110950796d6f64627573ff
2018-01-18 11:04:50,026 machinedetest  pymodbus.server.sync DEBUG 
2018-01-18 11:04:50,026 machinedetest  pymodbus.server.sync DEBUG Started thread to serve client at ('127.0.0.1', 57536)
2018-01-18 11:04:50,026 machinedetest  pymodbus.transaction DEBUG 
2018-01-18 11:04:50,026 machinedetest  pymodbus.server.sync DEBUG Client Disconnected [127.0.0.1:57534]
2018-01-18 11:04:50,026 machinedetest  pymodbus.server.sync DEBUG Client Connected [127.0.0.1:57536]
2018-01-18 11:04:50,026 machinedetest  pymodbus.server.sync DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x26 0x2b 0xe 0x1 0x0
2018-01-18 11:04:50,027 machinedetest  pymodbus.transaction DEBUG 0x0 0x0 0x0 0x0 0x0 0x5 0x26 0x2b 0xe 0x1 0x0
